id,class-0,class-1,class-2,class-3,class-4,class-5
878464,0.8733130097389221,0.00010956054029520601,5.347011665435275e-06,0.12644076347351074,0.00013133705942891538,0
878477,0.9207816123962402,2.702207098081999e-07,3.430016803918079e-08,0.0792127475142479,5.371329280023929e-06,0
888866,0.01238158717751503,0.4117269515991211,3.40375627274625e-05,0.5758574604988098,2.0141916579063945e-08,0
894636,0.021366994827985764,0.33658963441848755,0.00015015284589026123,0.6418930292129517,1.5761119698254333e-07,0
896521,0.8803657293319702,4.7434041334781796e-05,3.579367557904334e-06,0.11946850270032883,0.00011470574827399105,0
905327,0.11869746446609497,0.8067535161972046,0.07174654304981232,0.0028025098145008087,6.211188008364843e-09,0
907134,0.9433127045631409,6.745164427002237e-09,3.107701873616975e-09,0.05668574199080467,1.5746686585771386e-06,0
912853,0.9028878211975098,1.200365113618318e-05,1.9612641608546255e-06,0.09699583053588867,0.00010236406524199992,0
912901,0.9380167722702026,1.527131843204188e-08,6.8438392730740816e-09,0.061980511993169785,2.6822533527592896e-06,0
919306,0.9916788935661316,1.2463456187106203e-06,1.4473569535766728e-05,0.00828185211867094,2.3504193450207822e-05,0
923145,0.5949621200561523,0.025828834623098373,0.00023629138013347983,0.3784053325653076,0.0005673663108609617,0
930552,0.9999485015869141,2.474390647932978e-08,5.154110840521753e-05,1.798425096994835e-13,4.033704567211967e-16,0
933911,0.40586522221565247,0.3244950473308563,0.0004022938956040889,0.26906582713127136,0.0001716885162750259,0
949622,0.9179166555404663,5.518352850231167e-07,1.1651193432271612e-07,0.08206760883331299,1.5093347428773995e-05,0
956104,0.8531340956687927,0.0010169690940529108,2.0090126781724393e-05,0.14558295905590057,0.00024584660422988236,0
956367,0.09949053078889847,0.4456690847873688,0.00016256541130132973,0.4546770453453064,7.91431716606894e-07,0
958263,0.9942464232444763,0.00011431444727350026,0.004404670558869839,0.0011459283996373415,8.88054128154181e-05,0
958473,0.6357753276824951,0.0002361756778554991,0.00013926063547842205,0.36215394735336304,0.0016953045269474387,0
961757,0.8014417290687561,0.0003256395866628736,3.704794653458521e-05,0.19763246178627014,0.0005631190724670887,0
961917,0.8539900183677673,0.09740683436393738,0.04613952338695526,0.002463620388880372,1.8614858987575644e-08,0
970116,0.8239989280700684,2.3130354520617402e-07,1.5786493889891062e-08,0.17599913477897644,1.7634855566939223e-06,0
970547,0.8524825572967529,6.294659442573902e-07,9.095617059529104e-08,0.1475081443786621,8.669014277984388e-06,0
972627,0.2612430453300476,2.0999814296374097e-05,5.918585657127551e-07,0.7387298941612244,5.496921858139103e-06,0
974186,0.8900350332260132,1.1272054507571738e-05,1.5139439710765146e-06,0.1098765954375267,7.562681275885552e-05,0
974336,0.4038183391094208,0.17750391364097595,0.0003383348521310836,0.417938232421875,0.00040113399154506624,0
975814,0.5315064191818237,6.005660907248966e-06,1.833539320372779e-09,0.4684874713420868,3.770045964301971e-08,0
983065,0.8586310148239136,3.0374396374099888e-05,5.118284207128454e-06,0.14115728437900543,0.0001761829771567136,0
996693,0.9997288584709167,0.00013122425298206508,9.68401218415238e-05,4.0387993067270145e-05,2.6486472961551044e-06,0
997445,0.9953244924545288,0.004548512864857912,1.0891010333580198e-06,0.00012586747470777482,3.5537840031851786e-11,0
998499,0.3730749487876892,0.5328503251075745,0.08765318244695663,0.006418314762413502,3.2806872241053497e-06,0
1000308,0.8797484040260315,0.00015493578393943608,7.935067515063565e-06,0.11990666389465332,0.00018211379938293248,0
1003019,0.9426113963127136,5.41641554718808e-07,9.786026566871442e-07,0.05737500637769699,1.2077568499080371e-05,0
1005652,0.878875732421875,0.0005059258546680212,1.758602957124822e-05,0.12031159549951553,0.00028904995997436345,0
1019154,0.9946099519729614,0.002171776257455349,0.00013107620179653168,0.003052180865779519,3.502611070871353e-05,0
1019717,0.26978397369384766,1.112164682126604e-05,6.286412826739252e-05,0.72938072681427,0.0007613109773956239,0
1020682,0.932691216468811,3.665138237352039e-08,1.4479509147236058e-08,0.06730449944734573,4.317003003961872e-06,0
1020838,0.9685824513435364,0.011896038427948952,0.000184951612027362,0.01932603307068348,1.0500668395252433e-05,0
1029496,0.9614706039428711,7.776540087434114e-07,6.498769948848349e-07,0.03841891884803772,0.00010897849278990179,0
1030512,0.7798931002616882,0.14395804703235626,0.021604076027870178,0.05402755364775658,0.0005172071978449821,0
1042296,0.9721404910087585,0.022634124383330345,0.0028864711057394743,0.002333329524844885,5.675326974596828e-06,0
1042375,0.34576648473739624,0.5941193103790283,0.008262657560408115,0.051846008747816086,5.496766789292451e-06,0
1043712,0.9999890327453613,2.0188068994286823e-09,1.5308708967154416e-08,1.095975767384516e-05,2.6077922044009938e-08,0
1048115,0.21037311851978302,0.55899578332901,0.23062700033187866,4.070425347890705e-06,1.444038539731487e-14,0
1048524,0.9997853636741638,6.0361475334502757e-05,0.00015417678514495492,8.904837756062989e-08,1.2481471411973644e-10,0
1048768,0.38861507177352905,0.4847826361656189,0.01482020691037178,0.11131712049245834,0.0004650115151889622,0
1049318,0.9095876216888428,9.285160444960638e-07,2.2102615560015693e-07,0.09038728475570679,2.399548247922212e-05,0
1054820,0.838218629360199,0.10390827059745789,0.05732027441263199,0.0005494181532412767,3.4263377983734244e-06,0
1060545,0.9944933652877808,5.349523235054221e-06,1.870331942654957e-07,0.005500162020325661,9.177554716188752e-07,0
1062947,0.8650417923927307,0.0003259347577113658,1.040126517182216e-05,0.13443930447101593,0.00018251108122058213,0
1064047,0.5817031264305115,0.0015908223576843739,0.4167045056819916,4.720650093048562e-09,1.5477339729841333e-06,0
1065429,1.0,8.862853562163764e-09,6.927893539133615e-20,1.7751747202190624e-14,3.0607001750460483e-32,0
1070506,0.7095049619674683,0.0009257086785510182,1.8502150851418264e-05,0.28938934206962585,0.00016136118210852146,0
1070514,0.36784806847572327,1.8290056686964817e-06,5.180408697924577e-05,0.6305528879165649,0.0015454860404133797,0
1080047,0.9990501999855042,0.0009329513413831592,2.5950366300264704e-09,1.6744579625083134e-05,2.1738367399562475e-13,0
1082784,0.9999561309814453,2.7586811484070495e-05,1.5771211110404693e-05,3.8006965041859075e-07,1.912897147349213e-07,0
1092912,0.8805062174797058,3.527969238348305e-05,2.933274117822293e-06,0.11935338377952576,0.00010218725947197527,0
1096803,0.9999960660934448,1.0345378133090365e-22,8.083184593670953e-16,3.910544819518691e-06,1.052086716357703e-11,0
1098914,0.8782123327255249,0.0009139921749010682,2.6173691367148422e-05,0.12048349529504776,0.00036406266735866666,0
1110459,0.999146580696106,3.5733424397221825e-07,2.2679239918943495e-05,0.0007657259702682495,6.463173485826701e-05,0
1119256,0.19841602444648743,1.1391095540602691e-05,6.7096993916493375e-06,0.8014993071556091,6.655747711192816e-05,0
1120332,1.9384068418250885e-16,0.822396993637085,0.14033585786819458,0.037267133593559265,2.2301674426060415e-29,0
1121741,0.9997943043708801,0.0001749510265653953,2.327269612578675e-05,7.382879175565904e-06,1.2234153246026835e-07,0
1134967,0.9761428833007812,8.16117535578087e-05,1.1996270586678293e-05,0.023677092045545578,8.641072054160759e-05,0
1138043,0.8841278553009033,5.434575086837867e-06,5.056895133748185e-07,0.11583654582500458,2.9663584427908063e-05,0
1146140,0.007505936548113823,0.01882477104663849,0.03996419534087181,0.9336649775505066,4.0221737435786054e-05,0
1151022,0.005660776048898697,0.0008789155399426818,0.1531033217906952,0.8403568267822266,2.1632114055591956e-07,0
